file,Utterance,speaker,emotion,Scene_ID,Utterance_ID,Season,Episode,Start_Time,End_Time,split
sea1_ep23_sc5_utt13.mp4,"Oh, that is so not true.",['Lydia'],anger,5,13,1,23,00:17:46.398,00:17:54.489,train
sea1_ep23_sc5_utt14.mp4,"Oh, it is.",['Joey Tribbiani'],neutral,5,14,1,23,00:17:49.902,00:17:51.319,train
sea1_ep23_sc5_utt15.mp4,It isn't.,['Lydia'],anger,5,15,1,23,00:17:51.487,00:17:54.489,train
sea1_ep23_sc5_utt16.mp4,It is.,['Joey Tribbiani'],neutral,5,16,1,23,00:17:55.783,00:17:57.825,train
sea1_ep23_sc5_utt17.mp4,Isn't!,['Lydia'],anger,5,17,1,23,00:17:58.035,00:17:59.952,train
sea1_ep23_sc7_utt1.mp4,"Breathe, breathe, breathe...",['Nurse Sizemore'],fear,7,1,1,23,00:18:00.120,00:18:02.121,train
sea1_ep23_sc7_utt2.mp4,"Oh, no.",['Lydia'],fear,7,2,1,23,00:18:02.289,00:18:04.248,train
sea1_ep23_sc7_utt4.mp4,Ew! What is that? Something exploded!,['Joey Tribbiani'],fear,7,4,1,23,00:18:27.147,00:18:31.859,train
sea1_ep23_sc7_utt7.mp4,"Breathe, breathe, breathe.",['Nurse Sizemore'],peace,7,7,1,23,00:18:28.649,00:18:31.859,train
sea1_ep23_sc8_utt1.mp4,Please. This is so your fault.,['Ross Geller'],neutral,8,1,1,23,00:18:40.911,00:18:53.673,train
sea1_ep23_sc8_utt2.mp4,"How, how is this my fault?",['Susan Bunch'],fear,8,2,1,23,00:18:49.002,00:18:53.673,train
sea1_ep23_sc8_utt5.mp4,You tryin' to be clever? A funny lady?,['Ross Geller'],neutral,8,5,1,23,00:20:17.925,00:20:32.772,train
sea1_ep23_sc8_utt7.mp4,"Oh, I'm threatened by you?",['Ross Geller'],anger,8,7,1,23,00:20:21.178,00:20:23.054,train
sea1_ep23_sc8_utt8.mp4,Yes.,['Susan Bunch'],neutral,8,8,1,23,00:20:27.684,00:20:29.268,train
sea1_ep23_sc8_utt11.mp4,"Yeah, Susan.",['Ross Geller'],neutral,8,11,1,23,00:20:29.436,00:20:32.772,train
sea1_ep23_sc10_utt1.mp4,Are they here yet?,['Carol Willick'],neutral,10,1,1,23,00:20:32.940,00:20:35.650,train
sea1_ep23_sc10_utt3.mp4,Ok.,['Carol Willick'],neutral,10,3,1,23,00:20:35.817,00:20:37.401,train
sea1_ep23_sc10_utt4.mp4,Ok?,['Rachel Green'],neutral,10,4,1,23,00:20:37.569,00:20:39.820,train
sea1_ep23_sc10_utt5.mp4,Ok.,['Carol Willick'],neutral,10,5,1,23,00:20:39.988,00:20:42.949,train
sea1_ep23_sc14_utt6.mp4,Oh.,['Rachel Green'],neutral,14,6,1,23,00:20:43.742,00:20:45.576,train
sea1_ep23_sc14_utt8.mp4,I'm a waitress.,['Rachel Green'],neutral,14,8,1,23,00:20:46.662,00:20:50.539,train
sea1_ep23_sc14_utt10.mp4,Yeah. Gotcha.,['Rachel Green'],neutral,14,10,1,23,00:20:50.707,00:20:52.375,train
sea1_ep23_sc14_utt12.mp4,Ok. That's fine.,['Rachel Green'],neutral,14,12,1,23,00:20:55.796,00:20:58.464,train
sea1_ep23_sc15_utt3.mp4,"No, this is a loaner.",['Lydia'],neutral,15,3,1,23,00:21:01.009,00:21:09.016,train
sea1_ep23_sc15_utt7.mp4,"Yeah, they're not so bad.",['Lydia'],neutral,15,7,1,23,00:21:03.971,00:21:09.016,train
sea1_ep23_sc16_utt5.mp4,Every day is Lesbian Lover Day.,['Ross Geller'],happiness,16,5,1,23,00:21:17.651,00:21:22.238,train
sea1_ep23_sc16_utt6.mp4,This is so great.,['Phoebe Buffay'],happiness,16,6,1,23,00:21:19.778,00:21:22.238,train
sea1_ep23_sc16_utt7.mp4,You wanna explain that?,['Ross Geller'],neutral,16,7,1,23,00:21:22.406,00:21:31.664,train
sea1_ep23_sc17_utt1.mp4,Where are they?,['Carol Willick'],neutral,17,1,1,23,00:21:26.118,00:21:31.664,train
sea1_ep23_sc17_utt3.mp4,"Yeah, honey, they wouldn't miss this.",['Rachel Green'],neutral,17,3,1,23,00:21:43.719,00:21:46.554,train
sea1_ep23_sc17_utt5.mp4,You are really frightening me.,['Chandler Bing'],fear,17,5,1,23,00:21:53.812,00:21:56.981,train
sea1_ep23_sc17_utt8.mp4,"All right, ten centimeters, here we go.",['Dr. Franzblau'],neutral,17,8,1,23,00:21:57.524,00:21:59.984,train
sea1_ep23_sc17_utt10.mp4,But they're not here yet!,['Carol Willick'],fear,17,10,1,23,00:22:08.910,00:22:13.789,train
sea1_ep23_sc17_utt12.mp4,"Oh, god.",['Carol Willick'],fear,17,12,1,23,00:22:10.871,00:22:13.789,train
sea1_ep23_sc18_utt1.mp4,"Ok, got the vent open.",['Ross Geller'],neutral,18,1,1,23,00:22:13.957,00:22:29.889,train
sea1_ep23_sc18_utt5.mp4,What do you see?,['Susan Bunch'],happiness,18,5,1,23,00:22:27.888,00:22:32.558,train
sea1_ep23_sc18_utt8.mp4,"Phoebs, It's open! It's open!",['Ross Geller'],happiness,18,8,1,23,00:22:31.350,00:22:35.561,train
sea1_ep23_sc18_utt10.mp4,Wait! You forgot your legs!,['Janitor'],power,18,10,1,23,00:22:32.726,00:22:35.561,train
sea1_ep23_sc19_utt1.mp4,"Push, push!",['#ALL#'],power,19,1,1,23,00:22:36.521,00:22:38.522,train
sea1_ep24_sc1_utt1.mp4,And here's little Ben nodding off...,['Ross Geller'],neutral,1,1,1,24,00:00:02.752,00:00:04.795,train
sea1_ep24_sc1_utt2.mp4,"Awww, look at Aunt Monica's little boy!",['Monica Geller'],happiness,1,2,1,24,00:00:05.005,00:00:07.840,train
sea1_ep24_sc1_utt3.mp4,"Oh, look, he's got Ross's haircut!",['Phoebe Buffay'],happiness,1,3,1,24,00:00:08.049,00:00:11.593,train
sea1_ep24_sc1_utt4.mp4,"Oh, let me see! Oh, God, is he just the sweetest thing? You must just want to kiss him all over!",['Rachel Green'],happiness,1,4,1,24,00:00:12.262,00:00:24.481,train
sea1_ep24_sc1_utt6.mp4,That would be nice.,['Ross Geller'],sadness,1,6,1,24,00:00:15.432,00:00:18.475,train
sea1_ep24_sc1_utt8.mp4,Pardon?,['Rachel Green'],neutral,1,8,1,24,00:00:22.522,00:00:24.481,train
sea1_ep24_sc1_utt9.mp4,"Nothing, just a little extra air in my mouth. Pffft. Pffffffft.",['Chandler Bing'],neutral,1,9,1,24,00:00:26.192,00:00:31.864,train
sea1_ep24_sc1_utt11.mp4,"Hey, Chan, can you help me out here? I promise I'll pay you back.",['Joey Tribbiani'],neutral,1,11,1,24,00:00:28.528,00:00:40.164,train
sea1_ep24_sc1_utt12.mp4,"Oh, yeah, right, OK... inlcuding the waffles last week, you now owe me... 17 jillion dollars.",['Chandler Bing'],anger,1,12,1,24,00:00:40.373,00:00:50.716,train
sea1_ep24_sc1_utt13.mp4,"I will, really. I'll pay you back this time.",['Joey Tribbiani'],neutral,1,13,1,24,00:00:43.626,00:00:50.716,train
sea1_ep24_sc1_utt14.mp4,... And where's this money coming from?,['Chandler Bing'],anger,1,14,1,24,00:00:45.462,00:00:50.716,train
sea1_ep24_sc1_utt15.mp4,Well... I'm helping out down at the N.Y.U. Med School with some... research.,['Joey Tribbiani'],neutral,1,15,1,24,00:00:50.925,00:00:56.555,train
sea1_ep24_sc1_utt16.mp4,What kind of research?,['Ross Geller'],neutral,1,16,1,24,00:00:53.011,00:00:56.555,train
sea1_ep24_sc1_utt17.mp4,"Oh, just, y'know.... science.",['Joey Tribbiani'],neutral,1,17,1,24,00:00:56.765,00:00:58.432,train
sea1_ep24_sc1_utt18.mp4,"Science. Yeah, I think I've heard of that.",['Ross Geller'],neutral,1,18,1,24,00:00:59.893,00:01:08.984,train
sea1_ep24_sc1_utt19.mp4,... It's a fertility study.,['Joey Tribbiani'],neutral,1,19,1,24,00:01:03.063,00:01:08.984,train
sea1_ep24_sc1_utt21.mp4,"Oh, Joey, please tell me you're only donating your time.",['Monica Geller'],neutral,1,21,1,24,00:01:11.237,00:01:19.286,train
sea1_ep24_sc1_utt23.mp4,Hey.,['Ross Geller'],neutral,1,23,1,24,00:01:12.989,00:01:14.156,train
sea1_ep24_sc1_utt24.mp4,"Wow, ooh, you're gonna be making money hand over fist!",['Phoebe Buffay'],happiness,1,24,1,24,00:01:32.884,00:01:37.888,train
sea1_ep24_sc3_utt1.mp4,"I mean, this is unbelievable.",['Rachel Green'],happiness,3,1,1,24,00:01:35.845,00:02:30.232,train
sea1_ep24_sc3_utt2.mp4,"I know. This is really, really huge.",['Phoebe Buffay'],happiness,3,2,1,24,00:02:58.761,00:03:05.767,train
sea1_ep24_sc3_utt3.mp4,No it's not. It's small. It's tiny. It's petite. It's wee.,['Chandler Bing'],power,3,3,1,24,00:10:06.981,00:10:14.321,train
sea1_ep24_sc3_utt4.mp4,Nuh-uh. I don't think any of our lives are ever gonna be the same ever again.,['Phoebe Buffay'],happiness,3,4,1,24,00:10:09.859,00:10:19.534,train
sea1_ep24_sc3_utt5.mp4,"OK, is there a mute button on this woman?",['Chandler Bing'],power,3,5,1,24,00:10:20.911,00:10:27.125,train
sea1_ep24_sc3_utt6.mp4,"I think this is so great! I mean, you and Ross! D-did you have any idea?",['Monica Geller'],happiness,3,6,1,24,00:10:23.706,00:10:30.587,train
sea1_ep24_sc3_utt8.mp4,"Well, given that he's desperately in love with you, he probably wouldn't mind getting a cup of coffee or something.",['Joey Tribbiani'],happiness,3,8,1,24,00:10:40.348,00:10:50.106,train
sea1_ep24_sc3_utt9.mp4,"Ross? All this time? Well, I've got to talk to him.",['Rachel Green'],happiness,3,9,1,24,00:10:46.562,00:10:52.692,train
sea1_ep24_sc3_utt10.mp4,H-He's in China!,['Chandler Bing'],fear,3,10,1,24,00:10:48.481,00:10:50.106,train
sea1_ep24_sc3_utt11.mp4,The country.,['Joey Tribbiani'],neutral,3,11,1,24,00:10:50.483,00:10:52.692,train
sea1_ep24_sc3_utt12.mp4,"No, no, wait. His flight doesn't leave for another forty-five more minutes.",['Monica Geller'],neutral,3,12,1,24,00:10:52.902,00:11:01.409,train
sea1_ep24_sc3_utt13.mp4,What about the time difference?,['Chandler Bing'],neutral,3,13,1,24,00:10:55.821,00:10:58.615,train
sea1_ep24_sc3_utt14.mp4,From here to the airport?,['Monica Geller'],fear,3,14,1,24,00:10:58.824,00:11:01.409,train
sea1_ep24_sc3_utt15.mp4,Yes! You're never gonna make it!,['Chandler Bing'],power,3,15,1,24,00:11:01.619,00:11:06.539,train
sea1_ep24_sc3_utt16.mp4,"Rachel, what're you gonna say to him?",['Monica Geller'],neutral,3,16,1,24,00:11:04.038,00:11:06.539,train
sea1_ep24_sc3_utt17.mp4,I-I-I don't know.,['Rachel Green'],fear,3,17,1,24,00:11:06.749,00:11:08.667,train
sea1_ep24_sc3_utt18.mp4,Well then maybe you shouldn't go.,['Chandler Bing'],neutral,3,18,1,24,00:11:08.876,00:11:11.836,train
sea1_ep24_sc3_utt20.mp4,"Yeah, but if it's good news, you should tell him now.",['Monica Geller'],happiness,3,20,1,24,00:11:15.132,00:11:19.469,train
sea1_ep24_sc3_utt22.mp4,"Here, look, alright, does this help?",['Phoebe Buffay'],neutral,3,22,1,24,00:11:19.679,00:11:22.180,train
sea1_ep24_sc3_utt25.mp4,"Rachel, I love you! Deal with me first!",['Chandler Bing'],happiness,3,25,1,24,00:11:37.029,00:11:42.283,train
sea1_ep24_sc4_utt2.mp4,Alright!,['Flight Attendant'],neutral,4,2,1,24,00:11:40.783,00:11:42.283,train
sea1_ep24_sc4_utt3.mp4,Ni-chou chi-ma!,['Ross Geller'],neutral,4,3,1,24,00:11:48.749,00:11:51.209,train
sea1_ep24_sc4_utt5.mp4,"Ross! Excuse me, pardon me, excuse me....",['Rachel Green'],neutral,4,5,1,24,00:11:55.965,00:12:03.179,train
sea1_ep24_sc4_utt7.mp4,Hi!,['Flight Attendant'],neutral,4,7,1,24,00:11:59.260,00:12:01.886,train
sea1_ep24_sc4_utt8.mp4,Hi.,['Rachel Green'],happiness,4,8,1,24,00:12:02.096,00:12:03.179,train
sea1_ep24_sc4_utt9.mp4,May I see your boarding pass?,['Flight Attendant'],neutral,4,9,1,24,00:12:03.389,00:12:06.891,train
sea1_ep24_sc4_utt13.mp4,No no no! Federal regulations!,['Flight Attendant'],fear,4,13,1,24,00:12:05.057,00:12:06.891,train
sea1_ep24_sc4_utt14.mp4,"OK, alright, OK, um... then could you please, uh... just give him a message for me? Please? This is very important.",['Rachel Green'],anger,4,14,1,24,00:12:14.692,00:12:22.615,train
sea1_ep24_sc4_utt15.mp4,Alright. What's the message?,['Flight Attendant'],fear,4,15,1,24,00:12:16.861,00:12:20.864,train
sea1_ep24_sc4_utt16.mp4,Uh... I don't know.,['Rachel Green'],neutral,4,16,1,24,00:12:21.073,00:12:22.615,train
sea1_ep24_sc4_utt18.mp4,"Sir? Sir? Excuse me, sir? Uh... I have a message for you.",['Flight Attendant'],sadness,4,18,1,24,00:12:28.914,00:12:34.919,train
sea1_ep24_sc4_utt19.mp4,What?,['Man'],power,4,19,1,24,00:12:30.458,00:12:32.792,train
sea1_ep24_sc5_utt1.mp4,"Mmmmmm... Oh, Joey, Joey, Joey... I think I blacked out there for a minute!",['Melanie'],neutral,5,1,1,24,00:12:46.974,00:13:06.034,train
sea1_ep24_sc5_utt2.mp4,"Heh, heh. It was nothin'.",['Joey Tribbiani'],happiness,5,2,1,24,00:12:56.901,00:13:02.280,train
sea1_ep24_sc5_utt3.mp4,"Well, now we've gotta find something fun for you!",['Melanie'],happiness,5,3,1,24,00:13:07.661,00:13:13.958,train
sea1_ep24_sc5_utt4.mp4,"Uhhh.. y'know what? Forget about me. Let's, uh... let's give you another turn.",['Joey Tribbiani'],fear,5,4,1,24,00:13:14.293,00:13:24.594,train
sea1_ep24_sc5_utt5.mp4,M-Me again?,['Melanie'],happiness,5,5,1,24,00:13:17.379,00:13:19.672,train
sea1_ep24_sc5_utt6.mp4,Sure! Why not?,['Joey Tribbiani'],happiness,5,6,1,24,00:13:20.966,00:13:24.594,train
sea1_ep24_sc5_utt7.mp4,"Boy, somebody's gonna get a big fruit basket tomorrow.",['Melanie'],happiness,5,7,1,24,00:13:27.014,00:13:38.483,train
sea1_ep24_sc5_utt9.mp4,"Oooh, I gotta tell you... you are nothing like I thought you would be.",['Melanie'],happiness,5,9,1,24,00:13:28.641,00:13:48.201,train
sea1_ep24_sc5_utt10.mp4,How do you mean?,['Joey Tribbiani'],neutral,5,10,1,24,00:13:33.646,00:13:38.483,train
sea1_ep24_sc6_utt3.mp4,Sure.,"['Monica Geller', 'Phoebe Buffay']",happiness,6,3,1,24,00:13:43.489,00:13:48.201,train
sea1_ep24_sc6_utt6.mp4,"Yeah, but, y'know, it's... it would be like starting on the fifteenth date.",['Phoebe Buffay'],peace,6,6,1,24,00:14:57.521,00:15:03.318,train
sea1_ep24_sc6_utt7.mp4,Another good point.,['Monica Geller'],neutral,6,7,1,24,00:14:59.857,00:15:03.318,train
sea1_ep24_sc6_utt9.mp4,Huh?,['Rachel Green'],fear,6,9,1,24,00:15:04.278,00:15:06.112,train
sea1_ep24_sc6_utt11.mp4,Why isn't it working out?,['Monica Geller'],fear,6,11,1,24,00:15:06.322,00:15:12.535,train
sea1_ep24_sc6_utt12.mp4,I don't know... sometimes it doesn't.,['Rachel Green'],fear,6,12,1,24,00:15:12.745,00:15:19.834,train
sea1_ep24_sc6_utt13.mp4,Is he not cute enough for you?,['Monica Geller'],anger,6,13,1,24,00:15:23.255,00:15:26.966,train
sea1_ep24_sc6_utt14.mp4,No!,['Rachel Green'],sadness,6,14,1,24,00:15:27.176,00:15:29.344,train
sea1_ep24_sc6_utt15.mp4,Does he not make enough money?,['Monica Geller'],anger,6,15,1,24,00:16:29.363,00:16:33.032,train
sea1_ep24_sc6_utt16.mp4,"No, I'm just....",['Rachel Green'],fear,6,16,1,24,00:16:33.242,00:16:36.327,train
sea1_ep24_sc6_utt17.mp4,Maybe there's someone else.,['Phoebe Buffay'],neutral,6,17,1,24,00:16:36.537,00:16:38.705,train
sea1_ep24_sc6_utt18.mp4,Wha...,['Rachel Green'],happiness,6,18,1,24,00:16:38.914,00:16:42.542,train
sea1_ep24_sc6_utt19.mp4,Is there? Is there someone else?,['Monica Geller'],anger,6,19,1,24,00:17:22.750,00:17:26.127,train
sea1_ep24_sc6_utt20.mp4,No! There is.. there is noone else!,['Rachel Green'],fear,6,20,1,24,00:19:39.344,00:19:43.347,train
sea1_ep24_sc7_utt1.mp4,"Hey, big...",['Chandler Bing'],neutral,7,1,1,24,00:19:41.430,00:19:43.347,train
sea1_ep24_sc7_utt2.mp4,Shhhh!,['Joey Tribbiani'],fear,7,2,1,24,00:19:43.557,00:19:45.725,train
sea1_ep24_sc7_utt3.mp4,...spender.,['Chandler Bing'],happiness,7,3,1,24,00:19:45.934,00:19:49.437,train
sea1_ep24_sc7_utt4.mp4,She's still asleep.,['Joey Tribbiani'],neutral,7,4,1,24,00:19:49.646,00:19:52.190,train
sea1_ep24_sc7_utt5.mp4,So how'd it go?,['Chandler Bing'],neutral,7,5,1,24,00:19:52.399,00:19:54.358,train
sea1_ep24_sc7_utt11.mp4,I didn't know you had another level.,['Chandler Bing'],neutral,7,11,1,24,00:20:08.957,00:20:12.001,train
sea1_ep24_sc7_utt12.mp4,I know! Neither did I!,['Joey Tribbiani'],happiness,7,12,1,24,00:20:12.294,00:20:17.298,train
sea1_ep24_sc8_utt1.mp4,"Hey, great skirt! Birthday present?",['Monica Geller'],happiness,8,1,1,24,00:20:13.629,00:20:17.298,train
sea1_ep24_sc8_utt2.mp4,Yeah.,['Rachel Green'],peace,8,2,1,24,00:20:19.384,00:20:21.219,train
sea1_ep24_sc8_utt3.mp4,"Oh, from who?",['Monica Geller'],neutral,8,3,1,24,00:20:22.846,00:20:25.765,train
sea1_ep24_sc8_utt7.mp4,"Oh, why?",['Monica Geller'],fear,8,7,1,24,00:20:26.683,00:20:28.142,train
sea1_ep24_sc8_utt13.mp4,Who is it?,['Rachel Green'],neutral,8,13,1,24,00:20:38.612,00:20:43.199,train
sea1_ep24_sc8_utt14.mp4,"It's me, Carl.",['Intercom'],neutral,8,14,1,24,00:20:39.863,00:20:43.199,train
sea1_ep24_sc8_utt15.mp4,C'mon up.,['Rachel Green'],neutral,8,15,1,24,00:20:41.281,00:20:43.199,train
sea1_ep24_sc9_utt1.mp4,Seven hundred bucks!,['Joey Tribbiani'],happiness,9,1,1,24,00:20:43.408,00:20:46.369,train
sea1_ep24_sc11_utt1.mp4,"Excuse me, pardon me, excuse me, excuse me, sorry. Hi.",['Rachel Green'],fear,11,1,1,24,00:21:03.178,00:21:18.943,train
sea1_ep24_sc11_utt3.mp4,"For God's sake, will you let it go? There's no Rachel!",['Man'],anger,11,3,1,24,00:21:16.984,00:21:23.823,train
sea1_ep24_sc11_utt5.mp4,"Oh, hey, hey, I got that.",['Ross Geller'],neutral,11,5,1,24,00:21:24.032,00:21:33.791,train
sea1_ep24_sc11_utt7.mp4,"Oh, thanks, sweetie.",['Julie'],neutral,11,7,1,24,00:21:30.622,00:21:33.791,train
sea1_ep24_sc11_utt8.mp4,No problem. I cannot wait for you to meet my friends.,['Ross Geller'],neutral,11,8,1,24,00:21:34.001,00:21:44.760,train
sea1_ep24_sc11_utt9.mp4,Really?,['Julie'],neutral,11,9,1,24,00:21:42.342,00:21:44.760,train
sea1_ep24_sc11_utt10.mp4,Yeah.,['Ross Geller'],neutral,11,10,1,24,00:21:44.970,00:21:47.513,train
sea1_ep24_sc11_utt12.mp4,"No, no, they will. I just... uh...",['Ross Geller'],neutral,11,12,1,24,00:21:47.723,00:21:51.017,train
sea1_ep24_sc11_utt13.mp4,Can't wait.,"['Julie', 'Ross Geller']",neutral,11,13,1,24,00:21:49.725,00:21:51.017,train
sea1_ep24_sc11_utt14.mp4,"Come on, they're gonna love you.",['Ross Geller'],neutral,11,14,1,24,00:21:51.226,00:21:52.768,train
sea2_ep1_sc2_utt2.mp4,Oh my god. Oh my god. Excuse me. Move! Move! Emergency! Excuse me!,['Rachel Green'],happiness,2,2,2,1,00:00:58.308,00:01:07.024,train
sea2_ep1_sc2_utt3.mp4,Rach!,['Ross Geller'],happiness,2,3,2,1,00:01:01.895,00:01:05.397,train
sea2_ep1_sc2_utt5.mp4,"It was, it was great. Oh, what happened?",['Ross Geller'],fear,2,5,2,1,00:01:19.829,00:01:29.338,train
sea2_ep1_sc2_utt6.mp4,What?,['Rachel Green'],fear,2,6,2,1,00:01:22.999,00:01:25.793,train
sea2_ep1_sc2_utt7.mp4,You're bleeding.,['Ross Geller'],fear,2,7,2,1,00:01:26.419,00:01:29.338,train
sea2_ep1_sc2_utt8.mp4,"I am? Oh, look at that, yes I am. Enough about me, enough about me, Mr. Back from the Orient. Come on. I wanna hear everything! Everything.",['Rachel Green'],happiness,2,8,2,1,00:01:29.506,00:01:40.140,train
sea2_ep1_sc2_utt9.mp4,"Well, where do I start? This is Julie. Julie, this is Rachel.",['Ross Geller'],happiness,2,9,2,1,00:01:41.476,00:01:48.440,train
sea2_ep1_sc2_utt10.mp4,"These are, these aren't for you. These are for you. Welcome to our country.",['Rachel Green'],neutral,2,10,2,1,00:01:48.608,00:01:59.284,train
sea2_ep1_sc2_utt11.mp4,Thank you. I'm from New York.,['Julie'],peace,2,11,2,1,00:01:51.444,00:01:56.281,train
sea2_ep1_sc2_utt12.mp4,"Ok, well, not a problem. We'll just use them to stop the bleeding. Ok. Baggage claim? Ok.",['Rachel Green'],peace,2,12,2,1,00:02:08.211,00:02:18.512,train
sea2_ep1_sc4_utt2.mp4,"Hey, Rach, can I get some coffee?",['Ross Geller'],neutral,4,2,2,1,00:04:52.375,00:04:54.960,train
sea2_ep1_sc4_utt3.mp4,"Yeah, sure.",['Rachel Green'],neutral,4,3,2,1,00:04:55.128,00:04:57.546,train
sea2_ep1_sc4_utt4.mp4,Thank you.,['Ross Geller'],happiness,4,4,2,1,00:04:57.714,00:04:59.840,train
sea2_ep1_sc4_utt5.mp4,"Hey, Rach, can I get...",['Chandler Bing'],neutral,4,5,2,1,00:05:00.008,00:05:01.800,train
sea2_ep1_sc4_utt6.mp4,Did you talk to him?,['Rachel Green'],fear,4,6,2,1,00:05:05.972,00:05:20.485,train
sea2_ep1_sc4_utt7.mp4,Not yet.,['Chandler Bing'],neutral,4,7,2,1,00:05:18.318,00:05:20.485,train
sea2_ep1_sc4_utt8.mp4,"Then, no.",['Rachel Green'],anger,4,8,2,1,00:05:20.653,00:05:22.362,train
sea2_ep1_sc4_utt9.mp4,"So what the hell happened to you in China? I mean, when last we left you, you were totally in love with, you know.",['Chandler Bing'],neutral,4,9,2,1,00:05:22.530,00:05:42.674,train
sea2_ep1_sc4_utt10.mp4,"I know, I know I was, but there was always this little voice inside that kept saying it's never gonna happen, move on. You know whose voice that was?",['Ross Geller'],anger,4,10,2,1,00:05:42.842,00:05:54.269,train
sea2_ep1_sc4_utt11.mp4,God?,['Chandler Bing'],fear,4,11,2,1,00:05:45.261,00:05:47.929,train
sea2_ep1_sc4_utt12.mp4,"It was you, pal.",['Ross Geller'],happiness,4,12,2,1,00:05:48.097,00:05:52.184,train
sea2_ep1_sc4_utt13.mp4,"Well, maybe it was God, doing me.",['Chandler Bing'],fear,4,13,2,1,00:05:52.935,00:05:59.691,train
sea2_ep1_sc4_utt15.mp4,"Well, you owe me one, big guy.",['Chandler Bing'],power,4,15,2,1,00:05:55.229,00:05:59.691,train
sea2_ep1_sc4_utt16.mp4,Here's your lemonade.,['Rachel Green'],neutral,4,16,2,1,00:05:57.857,00:05:59.691,train
sea2_ep1_sc4_utt17.mp4,I didn't order lemonade.,['Ross Geller'],neutral,4,17,2,1,00:06:01.235,00:06:05.113,train
sea2_ep1_sc4_utt18.mp4,"Oh. Well then, you better go take that back because they're gonna charge you for that.",['Rachel Green'],neutral,4,18,2,1,00:06:21.589,00:06:28.929,train
sea2_ep1_sc4_utt19.mp4,But...,['Ross Geller'],neutral,4,19,2,1,00:06:24.675,00:06:26.259,train
sea2_ep1_sc4_utt20.mp4,"Go-go-go-go, come on! So uh, what did you find out?",['Rachel Green'],fear,4,20,2,1,00:06:26.427,00:06:33.225,train
sea2_ep1_sc4_utt22.mp4,How is that the silver lining?,['Rachel Green'],anger,4,22,2,1,00:06:42.693,00:06:47.864,train
sea2_ep1_sc4_utt23.mp4,You have to really wanna see it.,['Chandler Bing'],power,4,23,2,1,00:06:45.196,00:06:47.864,train
sea2_ep1_sc6_utt2.mp4,"You know, I think I was sixteen.",['Joey Tribbiani'],happiness,6,2,2,1,00:07:10.179,00:07:14.808,train
sea2_ep1_sc6_utt3.mp4,"Please, just a little bit off the back.",['Monica Geller'],happiness,6,3,2,1,00:10:25.333,00:10:33.048,train
sea2_ep1_sc6_utt4.mp4,"I'm still on ""no.""",['Phoebe Buffay'],power,6,4,2,1,00:10:30.254,00:10:33.048,train
sea2_ep1_sc6_utt6.mp4,"No-no-no-no-no, I'm not fallin' for that again.",['Joey Tribbiani'],fear,6,6,2,1,00:10:41.265,00:10:44.434,train
sea2_ep1_sc6_utt7.mp4,What's goin' on?,['Phoebe Buffay'],anger,6,7,2,1,00:10:46.854,00:10:50.106,train
sea2_ep1_sc6_utt9.mp4,What stupid thing did you do?,['Chandler Bing'],anger,6,9,2,1,00:10:50.274,00:10:52.067,train
sea2_ep1_sc6_utt10.mp4,Bon giorno tutti!,['Paulo'],power,6,10,2,1,00:10:52.735,00:10:54.110,train
sea2_ep1_sc6_utt11.mp4,Ewww!,['Phoebe Buffay'],power,6,11,2,1,00:10:54.278,00:10:55.862,train
sea2_ep1_sc8_utt2.mp4,"All right, that's it, I quit.",['Phoebe Buffay'],anger,8,2,2,1,00:11:09.418,00:11:13.546,train
sea2_ep1_sc8_utt3.mp4,What? I didn't say anything.,['Monica Geller'],fear,8,3,2,1,00:11:11.212,00:11:13.546,train
sea2_ep1_sc8_utt4.mp4,"Yeah, but this isn't the face of a person who trusts a person. Ok, this is the face of a person who, you know, doesn't trust a person.",['Phoebe Buffay'],anger,8,4,2,1,00:13:12.583,00:13:35.396,train
sea2_ep1_sc8_utt5.mp4,"I'm sorry. I'm sorry, Phoebe. It's just a little shorter than what we had discussed.",['Monica Geller'],sadness,8,5,2,1,00:13:35.564,00:13:44.405,train
sea2_ep1_sc8_utt6.mp4,Would you relax? I know what I am doing. This is how he wears it.,['Phoebe Buffay'],anger,8,6,2,1,00:13:44.573,00:13:50.870,train
sea2_ep1_sc8_utt7.mp4,How who wears it?,['Monica Geller'],anger,8,7,2,1,00:13:48.244,00:13:50.870,train
sea2_ep1_sc8_utt8.mp4,Demi Moore.,['Phoebe Buffay'],neutral,8,8,2,1,00:13:52.790,00:13:55.458,train
sea2_ep1_sc8_utt9.mp4,Demi Moore is not a he.,['Monica Geller'],anger,8,9,2,1,00:13:55.668,00:13:58.503,train
sea2_ep1_sc8_utt10.mp4,"Well, he was a he in Arthur, and in Ten.",['Phoebe Buffay'],neutral,8,10,2,1,00:13:58.712,00:14:01.422,train
sea2_ep1_sc8_utt11.mp4,That's Dudley Moore. I said I wanted it like Demi Moore.,['Monica Geller'],anger,8,11,2,1,00:14:03.509,00:14:08.096,train
sea2_ep1_sc8_utt12.mp4,Oh. Oh!,['Phoebe Buffay'],fear,8,12,2,1,00:14:05.302,00:14:08.096,train
sea2_ep1_sc8_utt13.mp4,Oh my God!,['Monica Geller'],fear,8,13,2,1,00:14:08.264,00:14:10.974,train
sea2_ep1_sc8_utt14.mp4,Oh my God!,['Phoebe Buffay'],fear,8,14,2,1,00:14:11.809,00:14:14.143,train
